datetime,pm2_5,pm10,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
2025-01-17 14:00:00,59.4,60.5,13.7,43.3,144.0,179
2025-01-17 15:00:00,58.1,59.4,18.5,40.1,133.0,178
2025-01-17 16:00:00,59.1,60.3,26.1,37.1,114.0,177
2025-01-17 17:00:00,95.0,97.8,30.4,34.9,93.0,176
2025-01-17 18:00:00,102.2,104.5,34.3,33.8,80.0,176
2025-01-17 19:00:00,106.6,108.7,39.6,32.3,63.0,176
2025-01-17 20:00:00,110.8,112.9,42.9,30.9,49.0,175
2025-01-17 21:00:00,113.9,115.7,42.4,30.1,44.0,175
2025-01-17 22:00:00,117.8,119.7,40.0,29.4,43.0,174
2025-01-17 23:00:00,120.1,121.5,37.4,28.5,42.0,174
2025-01-18 00:00:00,119.2,120.6,35.2,26.8,40.0,173
2025-01-18 01:00:00,121.1,122.5,32.9,24.9,38.0,173
2025-01-18 02:00:00,123.4,124.8,30.6,23.3,37.0,173
2025-01-18 03:00:00,124.3,125.3,27.6,22.1,37.0,173
2025-01-18 04:00:00,122.0,123.4,24.6,21.3,38.0,173
2025-01-18 05:00:00,137.8,138.8,33.3,26.8,30.0,173
2025-01-18 06:00:00,133.2,134.1,34.6,29.6,31.0,174
2025-01-18 07:00:00,136.9,138.3,36.2,33.5,34.0,175
2025-01-18 08:00:00,135.5,136.9,36.1,36.3,43.0,176
2025-01-18 09:00:00,127.6,129.0,32.7,36.7,63.0,176
2025-01-18 10:00:00,119.2,120.6,27.7,36.0,89.0,177
2025-01-18 11:00:00,103.1,105.2,23.4,36.4,111.0,177
2025-01-18 12:00:00,89.6,92.4,18.8,39.0,130.0,177
2025-01-18 13:00:00,80.1,83.6,15.1,42.8,146.0,178
2025-01-18 14:00:00,73.3,77.3,18.2,46.5,149.0,178
2025-01-18 15:00:00,69.2,73.3,32.7,48.2,132.0,178
2025-01-18 16:00:00,71.0,75.0,54.1,50.0,102.0,179
2025-01-18 17:00:00,116.4,120.6,76.9,63.0,71.0,179
2025-01-18 18:00:00,157.9,162.1,94.8,83.0,51.0,179
2025-01-18 19:00:00,197.4,201.6,119.0,110.2,25.0,181
2025-01-18 20:00:00,231.9,236.1,134.2,128.3,5.0,183
2025-01-18 21:00:00,257.0,261.7,132.3,129.2,0.0,185
2025-01-18 22:00:00,267.3,271.0,121.4,120.9,2.0,188
2025-01-18 23:00:00,238.4,241.2,110.3,110.9,5.0,192
2025-01-19 00:00:00,219.8,223.5,101.2,100.3,7.0,194
2025-01-19 01:00:00,210.9,214.7,91.8,88.0,11.0,197
2025-01-19 02:00:00,207.2,210.9,84.3,78.7,13.0,198
2025-01-19 03:00:00,206.8,210.9,79.9,74.3,13.0,201
2025-01-19 04:00:00,204.9,209.1,77.4,72.8,11.0,204
2025-01-19 05:00:00,241.2,245.9,93.5,116.8,9.0,208
2025-01-19 06:00:00,241.2,245.9,93.4,123.9,8.0,212
2025-01-19 07:00:00,258.0,262.6,92.8,132.7,8.0,216
2025-01-19 08:00:00,271.9,275.7,88.0,132.6,21.0,221
2025-01-19 09:00:00,206.8,210.0,75.9,115.1,58.0,227
2025-01-19 10:00:00,155.1,159.3,59.8,88.7,108.0,230
2025-01-19 11:00:00,124.8,128.5,45.8,68.0,148.0,232
2025-01-19 12:00:00,102.7,105.9,34.2,59.2,174.0,233
2025-01-19 13:00:00,92.2,94.8,24.8,56.1,190.0,233
2025-01-19 14:00:00,88.5,90.6,23.0,54.5,191.0,234
2025-01-19 15:00:00,86.8,88.9,33.8,53.2,169.0,234
2025-01-19 16:00:00,90.3,92.0,52.2,53.4,132.0,235
2025-01-19 17:00:00,122.9,124.8,63.6,61.0,120.0,236
2025-01-19 18:00:00,144.4,145.8,73.4,63.6,94.0,236
2025-01-19 19:00:00,159.7,161.1,86.6,67.1,57.0,236
2025-01-19 20:00:00,170.4,171.8,94.3,69.4,30.0,234
2025-01-19 21:00:00,180.2,181.6,92.3,70.1,20.0,232
2025-01-19 22:00:00,185.8,187.2,84.9,69.6,20.0,228
2025-01-19 23:00:00,183.0,184.4,75.9,66.3,22.0,225
2025-01-20 00:00:00,170.0,171.4,65.8,58.2,25.0,223
2025-01-20 01:00:00,156.0,156.9,54.1,47.5,31.0,221
2025-01-20 02:00:00,143.4,144.4,43.9,39.0,36.0,218
2025-01-20 03:00:00,135.0,136.0,35.6,34.6,39.0,216
2025-01-20 04:00:00,127.6,128.5,28.7,32.4,40.0,213
2025-01-20 05:00:00,114.3,115.0,21.4,30.7,45.0,209
2025-01-20 06:00:00,109.2,109.9,24.8,32.9,41.0,204
2025-01-20 07:00:00,111.3,112.0,29.3,35.8,37.0,199
2025-01-20 08:00:00,112.9,113.6,31.4,37.7,43.0,196
2025-01-20 09:00:00,114.6,115.0,28.9,37.6,70.0,193
2025-01-20 10:00:00,111.3,112.0,24.0,36.5,108.0,191
2025-01-20 11:00:00,100.8,101.5,19.3,34.9,138.0,190
2025-01-20 12:00:00,82.7,83.4,14.7,32.7,153.0,189
2025-01-20 13:00:00,70.1,70.8,10.3,30.1,161.0,189
2025-01-20 14:00:00,64.5,65.2,9.9,28.2,159.0,188
2025-01-20 15:00:00,62.2,62.9,16.1,27.4,144.0,188
2025-01-20 16:00:00,64.0,64.7,26.2,27.3,121.0,187
2025-01-20 17:00:00,81.0,81.5,33.8,27.6,94.0,186
2025-01-20 18:00:00,90.6,91.0,38.0,28.8,82.0,186
2025-01-20 19:00:00,96.2,96.6,43.5,30.4,65.0,184
2025-01-20 20:00:00,99.0,99.4,45.9,31.1,54.0,183
2025-01-20 21:00:00,99.4,100.1,42.4,30.0,53.0,181
2025-01-20 22:00:00,99.7,100.6,35.8,28.0,57.0,180
2025-01-20 23:00:00,98.3,99.4,29.5,25.9,61.0,178
2025-01-21 00:00:00,94.8,95.7,24.4,23.8,65.0,176
2025-01-21 01:00:00,92.4,93.1,19.6,21.6,69.0,174
2025-01-21 02:00:00,91.0,91.5,16.1,20.3,72.0,173
2025-01-21 03:00:00,90.1,90.6,13.8,20.0,73.0,172
2025-01-21 04:00:00,89.6,89.9,12.8,20.6,72.0,171
2025-01-21 05:00:00,88.9,89.4,13.1,22.6,75.0,170
2025-01-21 06:00:00,90.3,90.6,19.1,25.1,66.0,169
2025-01-21 07:00:00,97.1,97.3,27.1,28.5,54.0,169
2025-01-21 08:00:00,102.0,102.4,31.6,30.9,54.0,169
2025-01-21 09:00:00,104.3,104.8,29.5,31.5,78.0,168
2025-01-21 10:00:00,100.4,101.0,23.9,31.1,113.0,168
2025-01-21 11:00:00,91.5,92.4,18.8,30.1,141.0,168
2025-01-21 12:00:00,75.9,76.8,14.7,28.4,155.0,168
2025-01-21 13:00:00,58.6,59.8,11.1,26.2,162.0,168
2025-01-21 14:00:00,47.6,48.8,11.0,24.5,160.0,167
2025-01-21 15:00:00,43.7,44.8,16.8,23.7,144.0,167
2025-01-21 16:00:00,44.5,45.5,26.0,23.3,120.0,167
2025-01-21 17:00:00,65.7,67.5,35.9,25.2,87.0,166
2025-01-21 18:00:00,75.0,76.6,40.1,26.1,75.0,166
2025-01-21 19:00:00,79.9,81.3,45.7,27.4,58.0,165
2025-01-21 20:00:00,82.9,84.5,48.7,28.0,46.0,165
2025-01-21 21:00:00,85.2,87.1,46.9,27.6,42.0,165
2025-01-21 22:00:00,88.5,91.0,42.5,26.5,43.0,164
2025-01-21 23:00:00,89.9,93.1,37.4,24.9,45.0,164
2025-01-22 00:00:00,87.8,91.3,31.7,22.5,48.0,164
2025-01-22 01:00:00,86.6,90.1,25.4,19.7,52.0,164
2025-01-22 02:00:00,85.7,88.9,20.6,17.7,55.0,164
2025-01-22 03:00:00,84.5,87.5,17.7,16.8,55.0,164
2025-01-22 04:00:00,83.4,85.9,16.3,16.8,55.0,163
2025-01-22 05:00:00,81.3,83.4,16.9,18.5,55.0,163
2025-01-22 06:00:00,83.1,85.2,24.0,23.0,45.0,163
2025-01-22 07:00:00,93.4,95.7,33.6,29.2,33.0,163
2025-01-22 08:00:00,103.1,105.5,39.2,33.7,35.0,163
2025-01-22 09:00:00,102.0,104.5,37.1,34.7,64.0,163
2025-01-22 10:00:00,97.8,101.5,31.1,34.0,108.0,163
2025-01-22 11:00:00,87.3,92.9,25.5,33.8,140.0,163
2025-01-22 12:00:00,68.7,77.1,20.2,35.0,153.0,163
2025-01-22 13:00:00,51.7,61.7,15.3,36.7,154.0,163
2025-01-22 14:00:00,43.4,53.2,15.9,38.0,146.0,162
2025-01-22 15:00:00,41.3,50.3,26.7,38.7,124.0,162
2025-01-22 16:00:00,45.8,53.1,43.0,39.0,93.0,162
2025-01-22 17:00:00,75.2,84.8,76.3,46.9,48.0,162
2025-01-22 18:00:00,104.3,113.6,83.1,53.3,35.0,163
2025-01-22 19:00:00,122.9,132.2,92.0,61.6,18.0,163
2025-01-22 20:00:00,129.0,139.2,95.0,64.7,7.0,164
2025-01-22 21:00:00,132.7,142.5,86.4,57.4,10.0,165
2025-01-22 22:00:00,120.1,128.5,71.9,44.8,20.0,166
2025-01-22 23:00:00,94.8,102.0,60.7,35.5,27.0,167
2025-01-23 00:00:00,92.9,100.4,57.3,33.7,27.0,167
2025-01-23 01:00:00,100.4,109.4,57.3,35.1,24.0,167
2025-01-23 02:00:00,108.3,118.0,56.1,35.7,23.0,167
2025-01-23 03:00:00,118.3,127.6,51.2,33.4,25.0,168
2025-01-23 04:00:00,105.2,112.7,45.1,30.3,29.0,169
2025-01-23 05:00:00,108.0,115.0,47.9,29.2,18.0,169
2025-01-23 06:00:00,101.0,106.9,46.5,30.6,19.0,170
2025-01-23 07:00:00,103.4,108.7,44.3,32.4,22.0,170
2025-01-23 08:00:00,105.2,109.7,40.8,33.9,34.0,170
2025-01-23 09:00:00,106.2,109.4,35.1,34.8,64.0,170
2025-01-23 10:00:00,94.1,97.6,28.2,35.3,103.0,170
2025-01-23 11:00:00,73.1,77.1,21.8,34.7,132.0,170
2025-01-23 12:00:00,48.1,51.9,15.7,32.0,143.0,170
2025-01-23 13:00:00,37.4,40.6,10.3,28.3,145.0,170
2025-01-23 14:00:00,33.8,36.6,8.5,25.5,140.0,169
2025-01-23 15:00:00,32.6,35.3,12.6,24.6,128.0,169
2025-01-23 16:00:00,35.4,37.6,20.3,24.7,109.0,169
2025-01-23 17:00:00,41.7,43.8,30.5,26.6,88.0,169
2025-01-23 18:00:00,49.6,52.2,35.6,28.1,75.0,168
2025-01-23 19:00:00,55.9,60.1,42.4,30.0,58.0,167
2025-01-23 20:00:00,60.1,65.9,46.4,31.1,45.0,165
2025-01-23 21:00:00,62.2,69.4,45.4,30.7,41.0,164
2025-01-23 22:00:00,64.0,71.0,41.6,29.5,42.0,162
2025-01-23 23:00:00,63.8,69.6,37.0,27.7,44.0,161
2025-01-24 00:00:00,61.5,65.9,31.4,24.9,46.0,160
2025-01-24 01:00:00,60.5,64.7,24.9,21.5,50.0,160
2025-01-24 02:00:00,60.1,65.2,20.1,19.0,52.0,159
2025-01-24 03:00:00,59.8,66.1,17.7,18.0,51.0,158
2025-01-24 04:00:00,60.1,67.3,16.9,18.0,49.0,156
2025-01-24 05:00:00,62.9,72.9,18.9,19.1,44.0,155
2025-01-24 06:00:00,65.0,74.3,22.9,21.5,38.0,154
2025-01-24 07:00:00,72.6,80.6,28.3,24.8,31.0,154
2025-01-24 08:00:00,77.8,83.4,30.7,27.5,36.0,153
2025-01-24 09:00:00,79.4,82.9,27.6,29.4,62.0,152
2025-01-24 10:00:00,75.4,77.8,21.6,30.6,100.0,152
2025-01-24 11:00:00,66.4,67.5,16.2,30.8,130.0,151
2025-01-24 12:00:00,49.9,50.8,11.9,29.0,146.0,151
2025-01-24 13:00:00,34.6,35.6,8.2,26.1,154.0,151
2025-01-24 14:00:00,29.8,30.9,7.4,24.0,154.0,151
2025-01-24 15:00:00,28.6,29.6,11.3,23.3,143.0,151
2025-01-24 16:00:00,29.7,30.9,18.1,23.3,124.0,151
2025-01-24 17:00:00,34.7,36.3,26.8,23.9,92.0,151
2025-01-24 18:00:00,43.2,46.7,31.4,25.4,81.0,151
2025-01-24 19:00:00,48.8,56.7,37.5,27.4,66.0,151
2025-01-24 20:00:00,52.7,65.4,40.6,28.5,55.0,150
2025-01-24 21:00:00,54.2,68.5,38.2,27.8,53.0,150
2025-01-24 22:00:00,55.9,68.0,32.8,26.1,56.0,150
2025-01-24 23:00:00,56.2,65.2,27.7,24.3,58.0,150
2025-01-25 00:00:00,54.5,62.2,23.6,22.5,58.0,149
2025-01-25 01:00:00,54.2,61.9,19.8,20.5,58.0,148
2025-01-25 02:00:00,54.5,62.4,16.9,19.1,57.0,147
2025-01-25 03:00:00,54.7,62.9,14.9,18.3,57.0,147
2025-01-25 04:00:00,54.5,62.2,13.9,18.0,56.0,146
2025-01-25 05:00:00,51.3,57.4,13.8,17.8,56.0,146
2025-01-25 06:00:00,50.8,54.8,17.8,19.1,50.0,144
2025-01-25 07:00:00,53.9,56.5,23.1,21.0,44.0,143
2025-01-25 08:00:00,55.5,57.5,26.0,22.5,45.0,141
2025-01-25 09:00:00,55.3,57.0,24.4,23.2,61.0,139
2025-01-25 10:00:00,52.4,54.2,20.5,23.5,86.0,136
2025-01-25 11:00:00,49.4,50.9,16.8,23.7,107.0,134
2025-01-25 12:00:00,42.6,43.7,13.5,24.0,123.0,132
2025-01-25 13:00:00,35.9,36.8,10.5,24.1,135.0,131
2025-01-25 14:00:00,29.8,31.0,10.4,24.1,138.0,131
2025-01-25 15:00:00,27.4,29.1,14.9,23.6,127.0,131
2025-01-25 16:00:00,28.3,30.5,22.3,22.9,108.0,131
2025-01-25 17:00:00,35.7,37.3,29.7,23.7,83.0,131
2025-01-25 18:00:00,44.7,47.1,35.4,24.8,71.0,131
2025-01-25 19:00:00,49.5,53.2,43.1,26.4,55.0,131
2025-01-25 20:00:00,52.4,57.7,47.6,27.1,43.0,131
2025-01-25 21:00:00,54.2,61.2,46.3,26.6,40.0,131
2025-01-25 22:00:00,56.3,63.8,41.8,25.4,41.0,131
2025-01-25 23:00:00,56.2,63.1,36.8,23.6,43.0,131
2025-01-26 00:00:00,52.5,58.8,31.7,20.9,44.0,131
2025-01-26 01:00:00,49.5,55.6,26.0,17.5,46.0,131
2025-01-26 02:00:00,46.8,53.6,21.6,15.1,47.0,131
2025-01-26 03:00:00,44.7,52.3,18.6,13.9,47.0,130
2025-01-26 04:00:00,43.7,51.7,16.9,13.5,46.0,129
2025-01-26 05:00:00,45.8,54.6,17.6,14.7,44.0,128
2025-01-26 06:00:00,46.6,53.8,22.4,17.7,38.0,127
2025-01-26 07:00:00,54.1,59.8,28.8,22.0,30.0,127
2025-01-26 08:00:00,61.7,65.7,32.0,25.5,34.0,127
2025-01-26 09:00:00,60.1,63.6,29.0,27.5,59.0,127
2025-01-26 10:00:00,57.3,60.1,22.8,28.8,94.0,128
2025-01-26 11:00:00,55.2,56.1,17.5,29.8,123.0,128
2025-01-26 12:00:00,49.1,49.5,13.8,30.6,140.0,129
2025-01-26 13:00:00,41.3,41.7,11.1,31.0,151.0,130
2025-01-26 14:00:00,36.0,36.2,11.2,31.3,153.0,130
2025-01-26 15:00:00,34.0,34.2,15.0,30.9,142.0,131
2025-01-26 16:00:00,35.3,35.4,21.7,30.4,122.0,132
2025-01-26 17:00:00,61.7,61.7,34.7,34.7,94.0,132
2025-01-26 18:00:00,72.9,73.1,43.2,36.1,78.0,135
2025-01-26 19:00:00,79.9,80.1,54.9,38.1,57.0,138
2025-01-26 20:00:00,86.1,86.6,63.2,39.6,40.0,141
2025-01-26 21:00:00,90.6,92.0,65.6,40.6,32.0,145
2025-01-26 22:00:00,95.9,98.5,64.8,41.2,29.0,148
2025-01-26 23:00:00,97.1,101.0,61.6,40.1,28.0,151
2025-01-27 00:00:00,92.7,96.9,55.5,36.2,30.0,151
2025-01-27 01:00:00,88.2,92.7,47.1,30.7,34.0,152
2025-01-27 02:00:00,84.1,88.7,39.7,26.1,37.0,153
2025-01-27 03:00:00,79.6,84.8,33.8,23.0,38.0,154
2025-01-27 04:00:00,75.0,80.6,29.0,20.7,39.0,155
2025-01-27 05:00:00,82.4,89.2,34.2,24.0,34.0,155
2025-01-27 06:00:00,75.7,82.4,35.9,25.4,31.0,156
2025-01-27 07:00:00,78.9,85.7,38.1,27.4,28.0,157
2025-01-27 08:00:00,82.7,88.2,37.8,29.1,36.0,157
2025-01-27 09:00:00,80.3,85.0,33.0,30.0,65.0,158
2025-01-27 10:00:00,73.6,77.3,25.9,30.5,104.0,158
2025-01-27 11:00:00,69.6,70.5,19.7,31.1,137.0,159
2025-01-27 12:00:00,61.0,61.2,15.1,31.9,158.0,159
2025-01-27 13:00:00,51.7,51.9,11.5,32.8,172.0,159
2025-01-27 14:00:00,45.4,45.6,10.7,33.2,176.0,159
2025-01-27 15:00:00,43.9,44.0,13.8,32.5,165.0,160
2025-01-27 16:00:00,44.6,44.7,19.7,31.3,143.0,160
2025-01-27 17:00:00,70.8,71.2,28.8,32.6,119.0,160
2025-01-27 18:00:00,79.2,79.6,34.1,33.3,104.0,160
2025-01-27 19:00:00,83.8,85.0,41.2,34.2,84.0,160
2025-01-27 20:00:00,85.0,88.2,45.4,34.4,68.0,161
2025-01-27 21:00:00,84.5,89.6,44.1,33.6,62.0,161
2025-01-27 22:00:00,83.8,89.9,39.8,32.3,61.0,160
2025-01-27 23:00:00,81.5,86.8,35.1,30.4,61.0,160
2025-01-28 00:00:00,76.8,80.6,30.4,27.7,60.0,160
2025-01-28 01:00:00,73.3,75.9,25.5,24.6,60.0,159
2025-01-28 02:00:00,71.0,73.1,21.7,22.3,59.0,159
2025-01-28 03:00:00,69.8,72.6,19.3,21.1,57.0,159
2025-01-28 04:00:00,69.6,74.0,18.2,20.7,53.0,159
2025-01-28 05:00:00,75.0,77.5,21.4,22.4,47.0,158
2025-01-28 06:00:00,74.3,76.4,26.7,25.3,40.0,158
2025-01-28 07:00:00,83.1,85.0,33.8,29.5,31.0,158
2025-01-28 08:00:00,93.1,94.5,37.4,33.2,36.0,158
2025-01-28 09:00:00,91.7,92.4,34.3,36.0,65.0,159
2025-01-28 10:00:00,86.1,86.8,27.8,38.4,106.0,159
2025-01-28 11:00:00,81.0,81.5,22.0,40.6,143.0,159
2025-01-28 12:00:00,72.6,73.1,17.5,42.7,171.0,159
2025-01-28 13:00:00,64.5,65.2,13.8,44.6,195.0,160
2025-01-28 14:00:00,58.3,59.1,13.7,46.0,204.0,160
2025-01-28 15:00:00,54.7,55.6,17.5,45.6,194.0,160
2025-01-28 16:00:00,55.3,56.0,24.8,44.8,170.0,160
2025-01-28 17:00:00,88.7,89.4,42.9,51.4,148.0,161
2025-01-28 18:00:00,111.3,112.0,64.9,56.8,113.0,161
2025-01-28 19:00:00,138.3,138.8,95.4,64.7,64.0,162
2025-01-28 20:00:00,161.1,161.6,119.2,73.9,26.0,163
2025-01-28 21:00:00,181.1,181.6,130.6,87.0,10.0,165
2025-01-28 22:00:00,207.2,207.7,135.2,101.5,5.0,167
2025-01-28 23:00:00,224.4,225.8,135.0,108.3,3.0,169
2025-01-29 00:00:00,218.9,219.8,129.8,101.3,2.0,173
2025-01-29 01:00:00,204.4,204.9,119.8,86.7,4.0,176
2025-01-29 02:00:00,190.0,190.5,106.9,73.5,10.0,179
2025-01-29 03:00:00,178.3,178.8,89.4,64.8,20.0,181
2025-01-29 04:00:00,168.6,169.0,69.1,57.6,33.0,184
2025-01-29 05:00:00,173.7,174.2,75.5,60.4,23.0,186
2025-01-29 06:00:00,170.0,170.4,71.2,58.9,26.0,188
2025-01-29 07:00:00,172.3,173.2,64.9,56.8,32.0,190
2025-01-29 08:00:00,170.0,170.4,56.9,55.1,52.0,192
2025-01-29 09:00:00,162.5,163.4,45.9,54.1,100.0,194
2025-01-29 10:00:00,148.5,149.5,33.2,53.3,162.0,195
2025-01-29 11:00:00,126.2,127.6,23.3,52.9,209.0,197
2025-01-29 12:00:00,98.7,100.6,17.3,52.9,231.0,198
2025-01-29 13:00:00,82.7,84.5,14.1,53.2,238.0,198
2025-01-29 14:00:00,73.8,75.7,14.5,53.0,233.0,199
2025-01-29 15:00:00,70.1,71.9,19.8,51.5,214.0,199
2025-01-29 16:00:00,71.0,72.6,28.6,49.4,183.0,199
2025-01-29 17:00:00,104.8,107.3,39.1,50.7,151.0,200
2025-01-29 18:00:00,121.5,123.9,50.3,52.9,125.0,200
2025-01-29 19:00:00,138.3,140.6,65.6,55.8,89.0,200
2025-01-29 20:00:00,151.3,153.7,74.9,57.6,63.0,200
2025-01-29 21:00:00,158.8,161.1,73.7,57.6,55.0,200
2025-01-29 22:00:00,164.8,167.2,66.6,56.5,57.0,199
2025-01-29 23:00:00,166.2,168.6,57.7,54.3,62.0,198
2025-01-30 00:00:00,162.5,164.8,46.8,50.4,70.0,197
2025-01-30 01:00:00,158.3,160.7,34.1,45.4,82.0,196
2025-01-30 02:00:00,155.1,157.9,24.3,41.8,91.0,195
2025-01-30 03:00:00,153.2,155.5,18.6,40.4,96.0,194
2025-01-30 04:00:00,152.3,154.6,15.8,40.4,97.0,194
2025-01-30 05:00:00,167.2,169.5,23.4,39.4,75.0,193
2025-01-30 06:00:00,172.3,174.6,31.6,41.5,63.0,193
2025-01-30 07:00:00,184.4,187.2,42.5,44.5,49.0,193
2025-01-30 08:00:00,190.0,192.3,48.4,47.1,54.0,193
2025-01-30 09:00:00,194.2,195.6,44.5,48.6,95.0,194
2025-01-30 10:00:00,176.0,178.3,35.5,49.7,156.0,195
2025-01-30 11:00:00,143.4,146.7,28.0,51.5,202.0,195
2025-01-30 12:00:00,105.0,107.8,23.1,54.7,222.0,196
2025-01-30 13:00:00,88.7,90.8,19.6,58.4,228.0,196
2025-01-30 14:00:00,79.4,81.3,20.4,61.6,225.0,196
2025-01-30 15:00:00,75.2,76.6,26.5,63.4,216.0,196
2025-01-30 16:00:00,76.1,77.5,36.9,64.5,198.0,196
2025-01-30 17:00:00,126.7,129.0,55.1,69.6,165.0,196
2025-01-30 18:00:00,153.7,155.5,72.5,71.7,129.0,197
2025-01-30 19:00:00,176.5,178.3,96.3,74.6,79.0,197
2025-01-30 20:00:00,191.4,193.2,113.2,76.0,40.0,198
2025-01-30 21:00:00,197.4,198.8,116.8,75.1,24.0,199
2025-01-30 22:00:00,198.8,200.2,113.5,72.7,20.0,200
2025-01-30 23:00:00,198.8,200.7,108.7,69.8,18.0,201
2025-01-31 00:00:00,198.8,200.7,103.6,66.1,16.0,203
2025-01-31 01:00:00,203.0,204.9,97.0,61.8,16.0,204
2025-01-31 02:00:00,208.6,210.5,90.6,58.0,16.0,206
2025-01-31 03:00:00,211.9,213.7,84.5,54.8,15.0,208
2025-01-31 04:00:00,211.9,213.7,78.7,52.0,15.0,211
2025-01-31 05:00:00,251.5,254.3,105.3,80.4,1.0,213
2025-01-31 06:00:00,245.9,248.7,99.6,75.7,0.0,217
2025-01-31 07:00:00,243.1,244.9,91.4,69.2,0.0,220
2025-01-31 08:00:00,235.6,237.0,81.8,64.3,16.0,222
2025-01-31 09:00:00,218.9,220.3,70.8,63.2,73.0,224
2025-01-31 10:00:00,200.2,201.6,58.4,63.9,149.0,225
2025-01-31 11:00:00,159.3,161.6,46.6,63.1,203.0,226
2025-01-31 12:00:00,101.3,105.9,34.0,59.4,215.0,227
2025-01-31 13:00:00,69.2,77.3,22.0,54.3,204.0,227
2025-01-31 14:00:00,55.8,66.8,16.2,49.7,188.0,226
2025-01-31 15:00:00,51.9,64.3,19.3,45.4,173.0,225
2025-01-31 16:00:00,53.7,65.4,28.7,41.5,154.0,224
2025-01-31 17:00:00,88.0,104.3,45.3,43.5,130.0,223
2025-01-31 18:00:00,117.1,133.6,66.0,52.5,100.0,221
2025-01-31 19:00:00,146.2,163.0,93.9,64.5,58.0,220
2025-01-31 20:00:00,167.2,182.5,111.2,71.4,28.0,219
2025-01-31 21:00:00,170.0,183.9,108.5,68.7,21.0,218
2025-01-31 22:00:00,157.4,169.5,95.2,60.9,27.0,216
2025-01-31 23:00:00,141.6,152.7,80.6,52.6,34.0,215
2025-02-01 00:00:00,125.7,135.5,66.9,44.7,42.0,212
2025-02-01 01:00:00,114.1,123.4,52.0,36.4,51.0,209
2025-02-01 02:00:00,105.7,114.6,39.5,29.9,59.0,206
2025-02-01 03:00:00,99.7,108.5,29.8,26.0,63.0,201
2025-02-01 04:00:00,95.2,104.5,22.6,24.0,66.0,198
2025-02-01 05:00:00,129.5,139.2,45.5,31.4,38.0,196
2025-02-01 06:00:00,124.3,134.6,47.6,32.8,35.0,193
2025-02-01 07:00:00,129.0,138.8,50.2,34.6,33.0,190
2025-02-01 08:00:00,129.5,139.2,49.4,36.2,44.0,188
2025-02-01 09:00:00,124.8,133.2,42.3,37.4,82.0,185
2025-02-01 10:00:00,111.1,123.9,31.8,38.3,134.0,183
2025-02-01 11:00:00,93.1,109.9,22.8,38.1,172.0,181
2025-02-01 12:00:00,74.3,92.4,15.8,35.6,187.0,180
2025-02-01 13:00:00,59.6,78.0,10.3,32.0,188.0,179
2025-02-01 14:00:00,51.1,69.8,9.9,29.8,181.0,179
2025-02-01 15:00:00,49.4,67.8,17.5,29.9,165.0,179
2025-02-01 16:00:00,52.6,69.6,30.3,31.4,141.0,179
2025-02-01 17:00:00,90.3,107.6,32.2,28.4,104.0,179
2025-02-01 18:00:00,94.8,106.9,34.0,28.7,93.0,179
2025-02-01 19:00:00,94.5,104.5,36.4,29.2,77.0,179
2025-02-01 20:00:00,94.1,103.1,37.4,29.1,65.0,177
2025-02-01 21:00:00,94.1,102.9,35.9,28.2,60.0,176
2025-02-01 22:00:00,94.8,104.3,32.9,26.8,59.0,174
2025-02-01 23:00:00,95.2,105.7,29.8,25.4,59.0,173
2025-02-02 00:00:00,95.7,106.4,26.7,24.0,59.0,172
2025-02-02 01:00:00,98.0,109.0,23.3,22.7,59.0,171
2025-02-02 02:00:00,101.3,112.5,20.4,22.3,60.0,171
2025-02-02 03:00:00,102.7,114.1,17.2,23.3,63.0,171
2025-02-02 04:00:00,102.4,115.0,14.4,25.2,67.0,171
2025-02-02 05:00:00,101.7,114.6,16.1,24.4,63.0,171
2025-02-02 06:00:00,104.1,117.8,23.4,27.8,56.0,170
2025-02-02 07:00:00,113.4,128.1,33.2,32.7,47.0,170
2025-02-02 08:00:00,122.0,136.0,38.0,37.8,48.0,170
2025-02-02 09:00:00,123.4,138.3,33.3,44.1,68.0,169
2025-02-02 10:00:00,117.3,136.0,23.8,50.6,99.0,169
2025-02-02 11:00:00,102.7,122.9,15.8,53.2,124.0,169
2025-02-02 12:00:00,87.5,108.5,11.5,48.6,141.0,170
2025-02-02 13:00:00,76.8,97.3,8.8,40.1,152.0,170
2025-02-02 14:00:00,68.7,86.8,8.2,33.0,156.0,170
2025-02-02 15:00:00,63.1,78.2,9.7,29.1,148.0,171
2025-02-02 16:00:00,61.2,72.9,13.3,26.6,132.0,171
2025-02-02 17:00:00,83.6,96.9,22.2,28.5,106.0,171
2025-02-02 18:00:00,92.9,103.1,29.4,29.8,90.0,171
2025-02-02 19:00:00,100.6,109.4,39.2,31.7,69.0,171
2025-02-02 20:00:00,107.1,115.3,46.0,32.8,52.0,171
2025-02-02 21:00:00,111.3,119.2,47.5,33.0,44.0,171
2025-02-02 22:00:00,115.0,122.9,45.9,32.5,42.0,172
2025-02-02 23:00:00,115.9,123.9,42.7,31.1,41.0,172
2025-02-03 00:00:00,112.9,120.6,37.4,28.0,42.0,173
2025-02-03 01:00:00,109.4,117.1,30.4,23.9,45.0,173
2025-02-03 02:00:00,105.7,112.7,24.7,20.8,48.0,173
2025-02-03 03:00:00,102.4,108.7,20.8,19.1,50.0,173
